target_id	length	eff_length	est_counts	tpm
YCR089W	4830	4803	292.356	4.09682
YCR090C	549	522	231	29.7844
YCR091W	2163	2136	85	2.67834
YCR092C	3057	3030	337	7.48575
YCR093W	6327	6300	3513	37.5306
YCR094W	1176	1149	308	18.0418
YCR095C	1089	1062	154	9.75988
YCR095W-A	159	132	6	3.05932
YCR096C	360	333	49.967	10.0992
YCR097W	381	354	162	30.8006
YCR097W-A	267	240	0	0
YCR098C	1557	1530	24	1.05577
YCR099C	468	441	14	2.13667
YCR100C	951	924	27	1.96671
YCR101C	549	522	16	2.06299
YCR102C	1107	1080	15.7872	0.983851
YCR102W-A	198	171	2	0.787194
YCR104W	375	348	0	0
YCR105W	1086	1059	30	1.90666
YCR106W	2499	2472	188	5.11867
YCR107W	1092	1065	119.706	7.56509
YCR108C	192	165	0	0
YDL248W	1152	1125	111.66	6.68027
YDL247W-A	75	48	8	11.2175
YDL247W	1830	1803	49.5661	1.85028
YDL246C	1074	1047	20	1.28568
YDL245C	1704	1677	34.7954	1.39649
YDL244W	1023	996	10.3721	0.700899
YDL243C	990	963	55.33	3.86708
YDL242W	354	327	15	3.08739
YDL241W	372	345	42	8.19367
YDL240C-A	138	111	3	1.81906
YDL240W	3054	3027	388	8.62715
YDL239C	2373	2346	121	3.47141
YDL238C	1470	1443	125	5.83031
YDL237W	1173	1146	535	31.4208
YDL236W	939	912	459	33.874
YDL235C	504	477	334	47.1277
YDL234C	2241	2214	205	6.23196
YDL233W	1377	1350	105	5.23484
YDL232W	111	84	59	47.2738
YDL231C	3378	3351	386	7.75284
YDL230W	1008	981	111	7.61556
YDL229W	1842	1815	23035.2	854.207
YDL228C	642	615	3298.62	360.999
YDL227C	1761	1734	667	25.8896
YDL226C	1059	1032	766	49.9571
YDL225W	1656	1629	432	17.8489
YDL224C	1950	1923	378	13.23
YDL223C	3141	3114	187	4.04177
YDL222C	930	903	28	2.08698
YDL221W	552	525	22.5147	2.88639
YDL220C	2775	2748	200.485	4.91037
YDL219W	453	426	210	33.1786
YDL218W	954	927	42	3.04942
YDL217C	624	597	104	11.7248
YDL216C	1323	1296	73	3.79111
YDL215C	3279	3252	624	12.9146
YDL214C	2100	2073	45	1.46104
YDL213C	678	651	236	24.3994
YDL212W	633	606	653	72.5251
YDL211C	1119	1092	55	3.38991
YDL210W	1716	1689	19	0.757133
YDL209C	1020	993	67	4.54123
YDL208W	471	444	649	98.3807
YDL207W	1617	1590	212	8.97402
YDL206W	2289	2262	146	4.34419
YDL205C	984	957	366	25.7405
YDL204W	1182	1155	78	4.54528
YDL203C	1872	1845	227	8.2809
YDL202W	750	723	167	15.5463
YDL201W	861	834	353	28.4877
YDL200C	567	540	75	9.34793
YDL199C	2064	2037	73	2.41201
YDL198C	903	876	198	15.2128
YDL197C	1578	1551	157	6.81296
YDL196W	330	303	6	1.33277
YDL195W	3822	3795	3472	61.5766
YDL194W	2655	2628	114	2.91963
YDL193W	1128	1101	338	20.6622
YDL192W	546	519	2565.91	332.753
YDL191W	363	336	4705.88	942.648
YDL190C	2886	2859	759	17.868
YDL189W	1374	1347	341	17.0386
YDL188C	1134	1107	493.472	30.0029
YDL187C	330	303	2.34942	0.521874
YDL186W	834	807	11.6506	0.971678
YDL185C-A	228	201	594.228	198.978
YDL185W	3216	3189	13984.8	295.154
YDL184C	78	51	1415.37	1867.87
YDL183C	963	936	33	2.37294
YDL182W	1287	1260	1366.28	72.982
YDL181W	258	231	43	12.5287
YDL180W	1644	1617	165	6.86787
YDL179W	915	888	145	10.9901
YDL178W	1593	1566	376	16.1601
YDL177C	513	486	44	6.09347
YDL176W	2127	2100	161	5.16006
YDL175C	1035	1008	102	6.81064
YDL174C	1764	1737	449	17.3978
YDL173W	888	861	327.194	25.5771
YDL172C	480	453	34.5103	5.12741
YDL171C	6438	6411	6462	67.8405
YDL170W	1587	1560	113	4.87531
YDL169C	672	645	3	0.313047
YDL168W	1161	1134	483	28.667
YDL167C	2160	2133	589	18.5854
YDL166C	594	567	153	18.1617
YDL165W	576	549	170	20.8413
YDL164C	2268	2241	336.314	10.1007
YDL163W	303	276	9.68562	2.36193
YDL162C	357	330	3	0.611865
YDL161W	1365	1338	300.372	15.1096
YDL160C-A	243	216	28	8.72474
YDL160C	1521	1494	1490	67.1249
YDL159W-A	132	105	12	7.69201
YDL159W	1548	1521	125.878	5.57019
YDL159C-B	177	150	0	0
YDL158C	309	282	133.122	31.7722
YDL157C	357	330	299	60.9825
YDL156W	1569	1542	120	5.23775
YDL155W	1284	1257	282	15.0995
YDL154W	2706	2679	118	2.96454
YDL153C	1833	1806	425.72	15.8655
YDL152W	366	339	10.2795	2.0409
YDL151C	582	555	23.851	2.89242
YDL150W	1269	1242	263.149	14.2603
YDL149W	2994	2967	133	3.01705
YDL148C	2433	2406	724	20.2531
YDL147W	1338	1311	1071	54.9838
YDL146W	1476	1449	164	7.61769
YDL145C	3606	3579	4963	93.332
YDL144C	1071	1044	294	18.9537
YDL143W	1587	1560	1780	76.7969
YDL142C	852	825	88	7.17921
YDL141W	2073	2046	542	17.8296
YDL140C	5202	5175	5708	74.2372
YDL139C	672	645	44	4.59136
YDL138W	2292	2265	205	6.09163
YDL137W	546	519	1070.09	138.772
YDL136W	363	336	2223.12	445.32
YDL135C	609	582	373	43.1354
YDL134C	1110	1083	473.528	29.4283
YDL133C-A	78	51	1543.63	2037.15
YDL133W	1314	1287	176	9.20412
YDL132W	2448	2421	932	25.9101
YDL131W	1323	1296	887.725	46.1022
YDL130W-A	261	234	57	16.3948
YDL130W	321	294	4345.53	994.818
YDL129W	876	849	65	5.15292
YDL128W	1236	1209	632	35.1835
YDL127W	927	900	130	9.72185
YDL126C	2508	2481	7608	206.392
YDL125C	477	450	740	110.68
YDL124W	939	912	978	72.1759
YDL123W	423	396	52	8.83805
YDL122W	2430	2403	919	25.7401
YDL121C	450	423	254	40.4149
YDL120W	525	498	222	30.0035
YDL119C	924	897	61.161	4.58913
YDL118W	381	354	4.83899	0.920024
YDL117W	2658	2631	544	13.9164
YDL116W	2181	2154	571	17.8418
YDL115C	1062	1035	115.817	7.53146
YDL114W-A	114	87	2.18318	1.68895
YDL114W	927	900	0	0
YDL113C	1923	1896	243	8.62613
YDL112W	4311	4284	1433	22.5136
YDL111C	798	771	264	23.0461
YDL110C	453	426	82	12.9554
YDL109C	1944	1917	110	3.86206
YDL108W	921	894	128	9.63653
YDL107W	1056	1029	78	5.10185
YDL106C	1680	1653	167	6.79973
YDL105W	1209	1182	79	4.4984
YDL104C	1224	1197	59	3.31746
YDL103C	1434	1407	476	22.7699
YDL102W	3294	3267	511	10.5274
YDL101C	1542	1515	201	8.92959
YDL100C	1065	1038	1741	112.888
YDL099W	1026	999	208	14.0135
YDL098C	585	558	92	11.0969
YDL097C	1305	1278	1045	55.0343
YDL096C	327	300	253.685	56.9143
YDL095W	2454	2427	3129.31	86.7816
YDL094C	510	483	54.9243	7.65359
YDL093W	2232	2205	442.076	13.4939
YDL092W	441	414	228	37.0666
YDL091C	1368	1341	122	6.12321
YDL090C	1296	1269	170	9.01645
YDL089W	1455	1428	204	9.61502
YDL088C	1587	1560	333	14.3671
YDL087C	786	759	69	6.11865
YDL086W	822	795	492	41.653
YDL086C-A	435	408	0	0
YDL085C-A	207	180	88	32.9047
YDL085W	1638	1611	25	1.04446
YDL084W	1341	1314	5075	259.949
YDL083C	432	405	4618.49	767.525
YDL082W	600	573	4523.67	531.354
YDL081C	321	294	4039.68	924.8
YDL080C	1830	1803	160	5.97272
YDL079C	1506	1479	48	2.18434
YDL078C	1032	1005	623	41.7225
YDL077C	3150	3123	377	8.12489
YDL076C	885	858	142	11.1391
YDL075W	342	315	4883.5	1043.44
YDL074C	2103	2076	755	24.4775
YDL073W	2955	2928	489	11.2405
YDL072C	612	585	497	57.1806
YDL071C	375	348	38	7.34941
YDL070W	1917	1890	1012	36.0385
YDL069C	690	663	61	6.19248
YDL068W	330	303	0	0
YDL067C	180	153	120	52.7883
YDL066W	1287	1260	1910	102.026
YDL065C	1029	1002	223	14.9791
YDL064W	474	447	282	42.4609
YDL063C	1863	1836	529.05	19.3942
YDL062W	426	399	42.9498	7.24496
YDL061C	171	144	917.535	428.853
YDL060W	2367	2340	796	22.8952
YDL059C	717	690	41	3.99929
YDL058W	5373	5346	1788	22.5106
YDL057W	987	960	43	3.01471
YDL056W	2502	2475	337	9.16437
YDL055C	1086	1059	7604	483.275
YDL054C	1461	1434	157	7.36883
YDL053C	558	531	196	24.8433
YDL052C	912	885	546	41.5238
YDL051W	828	801	829.8	69.7251
YDL050C	372	345	186.2	36.3252
YDL049C	807	780	18	1.55319
YDL048C	1473	1446	24	1.1171
YDL047W	936	909	294	21.7687
YDL046W	522	495	398	54.116
YDL045W-A	288	261	91	23.4665
YDL045C	921	894	106	7.98025
YDL044C	1323	1296	114	5.92036
YDL043C	801	774	81	7.04356
YDL042C	1689	1662	178.37	7.22336
YDL041W	354	327	13.6299	2.8054
YDL040C	2565	2538	1769	46.912
YDL039C	2097	2070	28	0.910407
YDL037C	987	960	15	1.05164
YDL036C	1389	1362	174	8.59845
YDL035C	2886	2859	516.839	12.1672
YDL034W	345	318	8.05617	1.7051
YDL033C	1254	1227	83.9825	4.60672
YDL032W	312	285	14.0175	3.31036
YDL031W	2988	2961	1156	26.2765
YDL030W	1593	1566	151	6.48983
YDL029W	1176	1149	1284	75.213
YDL028C	2295	2268	280	8.30927
YDL027C	1263	1236	121.892	6.63751
YDL026W	312	285	16.1079	3.80401
YDL025C	1863	1836	223.495	8.193
YDL025W-A	105	78	3.50512	3.02452
YDL024C	1407	1380	20	0.975436
YDL022C-A	249	222	0	0
YDL023C	321	294	78.2438	17.9123
YDL022W	1176	1149	1037.76	60.7888
YDL021W	936	909	90	6.66387
YDL020C	1596	1569	550	23.5933
YDL019C	3852	3825	992	17.4553
YDL018C	678	651	171	17.6792
YDL017W	1524	1497	104.157	4.68288
YDL016C	303	276	69.8435	17.032
YDL015C	933	906	949	70.4995
YDL014W	984	957	2282	160.491
YDL013W	1860	1833	219	8.04136
YDL012C	324	297	76	17.2229
YDL011C	324	297	4.45674	1.00997
YDL010W	696	669	95.8298	9.64101
YDL009C	324	297	56.7135	12.8522
YDL008W	498	471	116	16.5762
YDL007C-A	258	231	0	0
YDL007W	1314	1287	964	50.4135
YDL006W	846	819	162	13.3131
YDL005C	1296	1269	203	10.7667
YDL004W	483	456	467	68.9287
YDL003W	1701	1674	348	13.9917
YDL002C	612	585	121	13.9212
YDL001W	1293	1266	120	6.37963
YDR001C	2256	2229	794.913	24.0026
YDR002W	606	579	1914	222.49
YDR003W	633	606	127	14.1052
YDR003W-A	123	96	15	10.5164
YDR004W	1383	1356	137	6.8
YDR005C	1188	1161	197	11.4204
YDR006C	2706	2679	404	10.1498
YDR007W	675	648	186.022	19.3214
YDR008C	351	324	43.9778	9.13558
YDR009W	1563	1536	30	1.31455
YDR010C	333	306	6	1.31971
YDR011W	4506	4479	4591.84	69.0008
YDR012W	1089	1062	6185.96	392.04
YDR013W	627	600	97	10.881
YDR014W	1944	1917	122	4.28337
YDR014W-A	489	462	0	0
YDR015C	240	213	3	0.947959
YDR016C	285	258	75	19.5654
YDR017C	3153	3126	710	15.2868
YDR018C	1191	1164	16	0.925156
YDR019C	1203	1176	725	41.4934
YDR020C	699	672	83	8.31298
YDR021W	1200	1173	131	7.5166
YDR022C	591	564	59	7.04078
YDR023W	1389	1362	4079	201.569
YDR024W	486	459	25	3.66586
YDR025W	471	444	5179.29	785.119
YDR026C	1713	1686	262	10.459
YDR027C	2670	2643	380	9.67686
YDR028C	3045	3018	1246	27.7873
YDR029W	315	288	112	26.1742
YDR030C	1521	1494	55	2.47777
YDR031W	366	339	39	7.74307
YDR032C	597	570	713	84.1904
YDR033W	963	936	4204.54	302.337
YDR034C	2373	2346	372	10.6724
YDR034C-D	5313	5286	926.368	11.7952
YDR034C-C	1317	1290	71.1281	3.71107
YDR034C-A	177	150	3410.39	1530.24
YDR034W-B	156	129	3	1.56524
YDR035W	1113	1086	714	44.2503
YDR036C	1503	1476	389	17.7383
YDR037W	1776	1749	5136	197.644
YDR038C	3276	3249	771.961	15.9917
YDR039C	3276	3249	1706.65	35.3543
YDR040C	3276	3249	423.392	8.77084
YDR041W	612	585	131	15.0717
YDR042C	603	576	14	1.63589
YDR043C	696	669	50	5.03028
YDR044W	987	960	350	24.5383
YDR045C	333	306	79	17.3762
YDR046C	1815	1788	930	35.0077
YDR047W	1089	1062	392	24.8433
YDR048C	315	288	8.04036	1.87902
YDR049W	1899	1872	239.96	8.62741
YDR050C	747	720	20263	1894.17
YDR051C	1005	978	222	15.2778
YDR052C	2115	2088	308.06	9.93008
YDR053W	396	369	19.94	3.63703
YDR054C	888	861	364	28.4542
YDR055W	1335	1308	589	30.3079
YDR056C	618	591	282	32.1151
YDR057W	1629	1602	177	7.43633
YDR058C	981	954	54	3.80972
YDR059C	447	420	43	6.89076
YDR060W	3078	3051	1918.95	42.3321
YDR061W	1620	1593	287	12.1259
YDR062W	1686	1659	1309	53.1057
YDR063W	450	423	169	26.8902
YDR064W	456	429	8898	1395.99
YDR065W	1098	1071	90	5.65589
YDR066C	591	564	54	6.44411
YDR067C	675	648	87	9.03633
YDR068W	933	906	213	15.8234
YDR069C	2781	2754	237	5.79205
YDR070C	282	255	10	2.63942
YDR071C	576	549	650	79.6873
YDR072C	1584	1557	439	18.9768
YDR073W	510	483	130	18.1152
YDR074W	2691	2664	1225	30.9492
YDR075W	927	900	123	9.19837
YDR076W	1221	1194	73	4.11497
YDR077W	1017	990	1829	124.345
YDR078C	672	645	53	5.5305
YDR079W	336	309	46	10.0195
YDR079C-A	219	192	40	14.0219
YDR080W	2979	2952	319.807	7.29156
YDR081C	2778	2751	358	8.75872
YDR082W	1485	1458	104	4.80091
YDR083W	1179	1152	302	17.6442
YDR084C	600	573	183	21.4954
YDR085C	1863	1836	93	3.40925
YDR086C	243	216	760	236.814
YDR087C	837	810	326	27.0882
YDR088C	1149	1122	90	5.39881
YDR089W	2610	2583	547	14.2532
YDR090C	933	906	125	9.28603
YDR091C	1827	1800	1601	59.8642
YDR092W	462	435	223	34.5035
YDR093W	4839	4812	1592.71	22.2771
YDR094W	336	309	53.4531	11.6429
YDR095C	411	384	10.8419	1.9003
YDR096W	2685	2658	237	6.00125
YDR097C	3729	3702	757	13.7628
YDR098C	858	831	565	45.761
YDR098C-B	5268	5241	2438.52	31.3155
YDR098C-A	1323	1296	81.3139	4.22287
YDR099W	822	795	1630.81	138.065
YDR100W	432	405	185	30.7443
YDR101C	1782	1755	892	34.2086
YDR102C	333	306	13	2.85937
YDR103W	2754	2727	402	9.92177
YDR104C	3738	3711	192	3.48224
YDR105C	1422	1395	302	14.5707
YDR106W	855	828	14	1.13801
YDR107C	2019	1992	264	8.91996
YDR108W	2097	2070	220	7.1532
YDR109C	2148	2121	184	5.83882
YDR110W	1701	1674	240	9.64948
YDR111C	1524	1497	168.96	7.59643
YDR112W	309	282	14.0403	3.351
YDR113C	1122	1095	118	7.25297
YDR114C	303	276	23.8615	5.81884
YDR115W	318	291	89.1385	20.6168
YDR116C	858	831	152	12.3109
YDR117C	1698	1671	362	14.5808
YDR118W	1959	1932	169.448	5.90308
YDR118W-A	117	90	3.55156	2.65598
YDR119W	2307	2280	1171	34.5677
YDR119W-A	201	174	7	2.70768
YDR120C	1713	1686	796	31.7763
YDR121W	591	564	110	13.1269
YDR122W	3195	3168	746	15.849
YDR123C	915	888	58	4.39605
YDR124W	975	948	49	3.47885
YDR125C	1362	1335	52	2.62162
YDR126W	1011	984	39	2.66758
YDR127W	4767	4740	3984	56.5704
YDR128W	3447	3420	547	10.7649
YDR129C	1929	1902	2110	74.6655
YDR130C	876	849	100	7.92758
YDR131C	1671	1644	99	4.05305
YDR132C	1488	1461	78	3.59329
YDR133C	336	309	332	72.3149
YDR135C	4548	4521	2810	41.8331
YDR136C	573	546	15	1.84904
YDR137W	1992	1965	247	8.46024
YDR138W	2259	2232	376	11.3381
YDR139C	234	207	140	45.5204
YDR140W	666	639	154	16.2206
YDR141C	5097	5070	1339	17.7755
YDR142C	1128	1101	85	5.19613
YDR143C	1833	1806	357	13.3045
YDR144C	1791	1764	873	33.3092
YDR145W	1620	1593	469.126	19.8208
YDR146C	2130	2103	443	14.1779
YDR147W	1605	1578	219	9.34082
YDR148C	1392	1365	667	32.8883
YDR149C	708	681	61.6331	6.09137
YDR150W	8247	8220	3160.37	25.877
YDR151C	978	951	181	12.8099
YDR152W	798	771	393	34.3073
YDR153C	1236	1209	263	14.6412
YDR154C	351	324	2250.06	467.41
YDR155C	489	462	5491.86	800.066
YDR156W	414	387	130	22.609
YDR157W	402	375	32	5.74337
YDR158W	1098	1071	2057	129.269
YDR159W	3906	3879	545	9.45638
YDR160W	2559	2532	194	5.15687
YDR161W	1164	1137	432	25.5724
YDR162C	711	684	71	6.98635
YDR163W	528	501	34	4.56761
YDR164C	2175	2148	368	11.5309
YDR165W	1335	1308	638	32.8293
YDR166C	2916	2889	438	10.2041
YDR167W	621	594	154	17.4495
YDR168W	1521	1494	921	41.4913
YDR169C	1542	1515	183	8.12992
YDR169C-A	150	123	5	2.73598
YDR170C	6030	6003	4882.74	54.7448
YDR170W-A	1323	1296	88.1845	4.57968
YDR171W	1128	1101	192	11.7371
YDR172W	2058	2031	2758	91.3971
YDR173C	1068	1041	108	6.98266
YDR174W	741	714	775	73.0553
YDR175C	960	933	160	11.5421
YDR176W	2109	2082	384	12.4136
YDR177W	648	621	379	41.0767
YDR178W	546	519	104	13.487
YDR179C	489	462	59	8.59524
YDR179W-A	1392	1365	136	6.70586
YDR180W	4482	4455	533	8.05244
YDR181C	1446	1419	144	6.83012
YDR182W	1476	1449	429	19.9268
YDR182W-A	204	177	7	2.66178
YDR183W	693	666	77	7.78152
YDR183C-A	258	231	28	8.1582
YDR184C	885	858	136	10.6684
YDR185C	540	513	28	3.67357
YDR186C	2634	2607	646	16.6778
YDR187C	519	492	128.537	17.5838
YDR188W	1641	1614	1967.46	82.0448
YDR189W	2001	1974	663	22.6055
YDR190C	1392	1365	970	47.8285
YDR191W	1113	1086	59	3.65654
YDR192C	1293	1266	118.524	6.30114
YDR193W	399	372	25.4764	4.60938
YDR194C	1995	1968	1243	42.5103
YDR194W-A	153	126	0	0
YDR195W	1602	1575	157	6.70914
YDR196C	726	699	133	12.8063
YDR197W	1170	1143	119	7.00727
YDR198C	1440	1413	118	5.62067
YDR199W	366	339	27.3666	5.43336
YDR200C	1815	1788	165.633	6.23489
YDR201W	498	471	85	12.1464
YDR202C	1056	1029	155.706	10.1845
YDR203W	318	291	12.2937	2.84339
YDR204W	1008	981	219	15.0253
YDR205W	2175	2148	274	8.58548
YDR206W	2655	2628	633	16.2116
YDR207C	2511	2484	272	7.36996
YDR208W	2340	2313	636	18.5067
YDR209C	414	387	408	70.9573
YDR210W	228	201	0	0
YDR210W-A	1317	1290	0	0
YDR210W-B	5313	5286	333.808	4.25029
YDR210C-D	5268	5241	1398.83	17.9639
YDR210C-C	1323	1296	101.17	5.25405
YDR211W	2139	2112	1314	41.8745
YDR212W	1680	1653	2260	92.0203
YDR213W	2742	2715	357	8.85006
YDR214W	1053	1026	827	54.2508
YDR215C	414	387	12	2.08698
YDR216W	3972	3945	269	4.58937
YDR217C	3930	3903	574	9.89832
YDR218C	1272	1245	5	0.270302
YDR219C	1398	1371	180	8.83656
YDR220C	294	267	3	0.756237
YDR221W	2109	2082	499	16.1312
YDR222W	1248	1221	153	8.43381
YDR223W	1404	1377	40	1.95512
YDR224C	396	369	1335.43	243.58
YDR225W	399	372	1826.63	330.488
YDR226W	669	642	3304	346.38
YDR227W	4077	4050	418	6.94655
YDR228C	1881	1854	259.164	9.40833
YDR229W	1362	1335	165	8.31861
YDR230W	348	321	31.7948	6.66651
YDR231C	618	591	86.2052	9.81735
YDR232W	1647	1620	1077	44.7454
YDR233C	888	861	1623	126.871
YDR234W	2082	2055	730	23.9089
YDR235W	1635	1608	215	8.99913
YDR236C	657	630	95	10.1492
YDR237W	879	852	189	14.9304
YDR238C	2922	2895	2956	68.7233
YDR239C	2364	2337	271	7.80474
YDR240C	1479	1452	154	7.13842
YDR241W	288	261	14	3.61024
YDR242W	1650	1623	128	5.30811
YDR243C	1767	1740	181	7.00128
YDR244W	1839	1812	256	9.50889
YDR245W	1182	1155	665	38.7514
YDR246W	660	633	86	9.14414
YDR246W-A	201	174	2	0.773622
YDR247W	1386	1359	110	5.4478
YDR248C	582	555	153	18.5544
YDR249C	1122	1095	78	4.79434
YDR250C	276	249	11	2.97332
YDR251W	2493	2466	691	18.8596
YDR252W	450	423	34	5.40987
YDR253C	576	549	40	4.90383
YDR254W	1377	1350	149	7.42849
YDR255C	1266	1239	162	8.80018
YDR256C	1548	1521	74	3.27454
YDR257C	1485	1458	301	13.895
YDR258C	2436	2409	847	23.6644
YDR259C	1152	1125	40	2.39307
YDR260C	513	486	66	9.1402
YDR261C	1689	1662	578	23.407
YDR261W-A	1317	1290	1.76688e-08	9.21862e-10
YDR261W-B	5313	5286	1802.75	22.9538
YDR261C-D	4815	4788	3955.03	55.5961
YDR261C-C	1323	1296	3.87106e-05	2.01035e-06
YDR262W	819	792	246	20.9054
YDR263C	1293	1266	85	4.51891
YDR264C	2295	2268	1506	44.692
YDR265W	1014	987	115	7.84203
YDR266C	1920	1893	512	18.204
YDR267C	993	966	99	6.89773
YDR268W	1140	1113	157	9.49407
YDR269C	324	297	10.6741	2.41894
YDR270W	3015	2988	384.685	8.66509
YDR271C	372	345	31.6404	6.17264
YDR272W	825	798	307	25.8931
YDR273W	1098	1071	21	1.31971
YDR274C	372	345	37	7.21823
YDR275W	708	681	126	12.4529
YDR276C	168	141	375	179.003
YDR277C	1302	1275	77	4.0647
YDR278C	318	291	381739	88292.1
YDR279W	1053	1026	141	9.24953
YDR280W	918	891	202	15.2588
YDR281C	315	288	70	16.3589
YDR282C	1245	1218	90	4.97328
YDR283C	4980	4953	881	11.9717
YDR284C	870	843	247	19.7205
YDR285W	2628	2601	63	1.63023
YDR286C	345	318	72	15.2389
YDR287W	879	852	128	10.1116
YDR288W	912	885	130	9.88663
YDR289C	1230	1203	160.462	8.97751
YDR290W	330	303	14.1489	3.14288
YDR291W	3234	3207	410	8.60465
YDR292C	1866	1839	641	23.4598
YDR293C	3753	3726	1953	35.2783
YDR294C	1770	1743	664	25.64
YDR295C	2025	1998	238	8.01733
YDR296W	681	654	170	17.4952
YDR297W	1050	1023	565	37.1724
YDR298C	639	612	426	46.8496
YDR299W	1605	1578	382.418	16.311
YDR300C	1287	1260	618	33.0116
YDR301W	4074	4047	798	13.2714
YDR302W	660	633	128	13.6099
YDR303C	2658	2631	712	18.2141
YDR304C	678	651	955.072	98.7423
YDR305C	654	627	106	11.3785
YDR306C	1437	1410	176	8.40121
YDR307W	1989	1962	360	12.3496
YDR308C	423	396	119	20.2255
YDR309C	1152	1125	288	17.2301
YDR310C	3189	3162	747	15.9004
YDR311W	1929	1902	310	10.9698
YDR312W	1362	1335	280.338	14.1335
YDR313C	861	834	91	7.34384
YDR314C	2079	2052	139	4.55917
YDR315C	846	819	49	4.0268
YDR316W	1416	1389	119	5.76624
YDR316W-A	1323	1296	681.725	35.404
YDR316W-B	5268	5241	1127.62	14.4809
YDR317W	1245	1218	52	2.87345
YDR318W	1107	1080	92	5.7334
YDR319C	825	798	97	8.1812
YDR320C	2007	1980	306	10.4017
YDR320C-A	219	192	105	36.8075
YDR320W-B	138	111	6	3.63811
YDR321W	1146	1119	1425	85.7103
YDR322W	1104	1077	198	12.3736
YDR322C-A	291	264	72	18.3559
YDR323C	1548	1521	81	3.5843
YDR324C	2331	2304	731	21.3542
YDR325W	3108	3081	486	10.6168
YDR326C	4317	4290	1255	19.6895
YDR327W	327	300	201.431	45.1911
YDR328C	585	558	342.569	41.3202
YDR329C	1326	1299	246	12.746
YDR330W	1503	1476	196	8.93754
YDR331W	1236	1209	312	17.3691
YDR332W	2070	2043	133	4.38159
YDR333C	2172	2145	454	14.2455
YDR334W	4545	4518	888	13.2286
YDR335W	3675	3648	1165	21.4941
YDR336W	945	918	99	7.25839
YDR337W	861	834	192	15.4947
YDR338C	2088	2061	149	4.86582
YDR339C	570	543	202	25.038
YDR340W	303	276	10733	2617.34
YDR341C	1824	1797	2934	109.89
YDR342C	1713	1686	297.559	11.8786
YDR343C	1713	1686	55.7924	2.22723
YDR344C	444	417	12	1.93684
YDR345C	1704	1677	3272.36	131.333
YDR346C	1446	1419	1255	59.5264
YDR347W	966	939	382	27.3808
YDR348C	1500	1473	326	14.8958
YDR349C	1791	1764	515	19.6497
YDR350C	2055	2028	167	5.54238
YDR351W	2595	2568	382	10.0119
YDR352W	954	927	170	12.3429
YDR353W	960	933	1903	137.279
YDR354W	1143	1116	329	19.8417
YDR354C-A	144	117	0	0
YDR355C	303	276	11.6008	2.82897
YDR356W	2835	2808	394.399	9.45338
YDR357C	369	342	110	21.6478
YDR358W	1674	1647	168	6.86537
YDR359C	2949	2922	449.094	10.3444
YDR360W	435	408	45.9063	7.57287
YDR361C	852	825	373	30.4301
YDR362C	2019	1992	221	7.46708
YDR363W	1371	1344	136	6.81064
YDR363W-A	270	243	270	74.7835
YDR364C	1368	1341	199	9.98786
YDR365C	1887	1860	941	34.0506
YDR365W-A	1323	1296	0.00804535	0.000417819
YDR365W-B	5268	5241	67382.1	865.323
YDR366C	399	372	5134.19	928.918
YDR367W	666	639	255	26.8588
YDR368W	939	912	603	44.5011
YDR369C	2565	2538	149	3.95132
YDR370C	1329	1302	191	9.87348
YDR371W	1536	1509	188	8.38526
YDR371C-A	105	78	0	0
YDR372C	1038	1011	609	40.5428
YDR373W	573	546	244	30.0777
YDR374C	921	894	2	0.150571
YDR374W-A	270	243	75	20.7732
YDR375C	1371	1344	160	8.01251
YDR376W	1482	1455	254	11.7495
YDR377W	306	279	207	49.9361
YDR378C	261	234	232	66.7299
YDR379W	3030	3003	273	6.11865
YDR379C-A	240	213	22	6.9517
YDR380W	1908	1881	327	11.7006
YDR381W	681	654	1487	153.032
YDR381C-A	345	318	43	9.10101
YDR382W	333	306	6164.82	1355.96
YDR383C	717	690	70	6.82806
YDR384C	828	801	414	34.7869
YDR385W	2529	2502	37344.4	1004.58
YDR386W	1899	1872	97	3.4875
YDR387C	1668	1641	155	6.35728
YDR388W	1449	1422	1234	58.4068
YDR389W	1965	1938	455	15.8018
YDR390C	1911	1884	397	14.1827
YDR391C	699	672	110	11.0172
YDR392W	1014	987	111	7.56927
YDR393W	1371	1344	152	7.61189
YDR394W	1287	1260	912	48.7161
YDR395W	2835	2808	1830	43.8634
YDR396W	501	474	218.204	30.9836
YDR397C	441	414	65.7965	10.6967
YDR398W	1932	1905	584	20.6332
YDR399W	666	639	873	91.9521
YDR400W	1023	996	245	16.556
YDR401W	564	537	2.85099	0.35733
YDR402C	1470	1443	11.149	0.520017
YDR403W	1611	1584	25	1.06227
YDR404C	516	489	230	31.6568
YDR405W	792	765	110	9.67786
YDR406W	4590	4563	514	7.5816
YDR406W-A	246	219	8	2.45863
YDR407C	3870	3843	770	13.4855
YDR408C	645	618	335	36.4842
YDR409W	2715	2688	253.412	6.34521
YDR410C	720	693	165	16.025
YDR411C	1026	999	216	14.5525
YDR412W	708	681	90.6608	8.96025
YDR413C	576	549	82.3392	10.0944
YDR414C	1089	1062	179	11.3443
YDR415C	1125	1098	129	7.90743
YDR416W	2580	2553	269	7.09169
YDR417C	372	345	1558.76	304.094
YDR418W	498	471	6356.63	908.352
YDR419W	1899	1872	155	5.57281
YDR420W	5409	5382	635	7.94105
YDR421W	2853	2826	254	6.04936
