target_id	length	eff_length	est_counts	tpm
YCR075W-A	228	201	1022	60.192
YCR076C	753	726	1229	20.0401
YCR077C	2391	2364	10798	54.0729
YCR079W	1329	1302	259	2.3549
YCR081W	4284	4257	1896	5.27253
YCR081C-A	237	210	0	0
YCR082W	387	360	3121	102.63
YCR083W	384	357	1856	61.5451
YCR084C	2142	2115	13557	75.8817
YCR085W	354	327	9	0.325821
YCR086W	573	546	1112	24.1099
YCR087W	516	489	3948	95.5768
YCR087C-A	462	435	0	0
YCR088W	1779	1752	36809	248.716
YCR089W	4830	4803	383.682	0.945676
YCR090C	549	522	2777	62.9781
YCR091W	2163	2136	472.171	2.61687
YCR092C	3057	3030	2213	8.64615
YCR093W	6327	6300	18175	34.1521
YCR094W	1176	1149	2664	27.4472
YCR095C	1089	1062	1081	12.0499
YCR095W-A	159	132	3	0.269049
YCR096C	360	333	0	0
YCR097W	381	354	2061	68.9221
YCR097W-A	267	240	0	0
YCR098C	1557	1530	93	0.719574
YCR099C	468	441	0	0
YCR100C	951	924	0	0
YCR101C	549	522	73	1.65553
YCR102C	1107	1080	28.3818	0.3111
YCR102W-A	198	171	0	0
YCR104W	375	348	0	0
YCR105W	1086	1059	240	2.68287
YCR106W	2499	2472	419	2.00655
YCR107W	1092	1065	1.29712	0.0144183
YCR108C	192	165	1	0.0717464
YDL248W	1152	1125	840.931	8.84895
YDL247W-A	75	48	0	0
YDL247W	1830	1803	39	0.256067
YDL246C	1074	1047	68.5	0.774512
YDL245C	1704	1677	29.7064	0.209701
YDL244W	1023	996	48.3942	0.575199
YDL243C	990	963	9.48121	0.116553
YDL242W	354	327	33	1.19468
YDL241W	372	345	719	24.6714
YDL240C-A	138	111	0	0
YDL240W	3054	3027	1656	6.47637
YDL239C	2373	2346	10	0.050461
YDL238C	1470	1443	402	3.29795
YDL237W	1173	1146	3959	40.8964
YDL236W	939	912	7724	100.261
YDL235C	504	477	3847	95.4746
YDL234C	2241	2214	1647	8.80643
YDL233W	1377	1350	1052	9.22499
YDL232W	111	84	729	102.738
YDL231C	3378	3351	172	0.607628
YDL230W	1008	981	1096	13.2259
YDL229W	1842	1815	298791	1948.84
YDL228C	642	615	33775.2	650.141
YDL227C	1761	1734	7893	53.8861
YDL226C	1059	1032	11506	131.986
YDL225W	1656	1629	6834	49.6636
YDL224C	1950	1923	3226	19.8595
YDL223C	3141	3114	422	1.60427
YDL222C	930	903	35	0.458843
YDL221W	552	525	11.5883	0.261303
YDL220C	2775	2748	785.412	3.38349
YDL219W	453	426	2758	76.6423
YDL218W	954	927	21	0.268178
YDL217C	624	597	1675	33.2143
YDL216C	1323	1296	493	4.50325
YDL215C	3279	3252	4808	17.5024
YDL214C	2100	2073	33	0.188451
YDL213C	678	651	4826	87.7587
YDL212W	633	606	7551	147.508
YDL211C	1119	1092	277	3.0029
YDL210W	1716	1689	75	0.525673
YDL209C	1020	993	678	8.08285
YDL208W	471	444	11946	318.51
YDL207W	1617	1590	1752	13.0443
YDL206W	2289	2262	275	1.43921
YDL205C	984	957	3642	45.0518
YDL204W	1182	1155	152	1.55792
YDL203C	1872	1845	1311	8.41183
YDL202W	750	723	2402	39.3295
YDL201W	861	834	5248	74.4924
YDL200C	567	540	665	14.5785
YDL199C	2064	2037	401	2.33044
YDL198C	903	876	2875	38.8524
YDL197C	1578	1551	341	2.60271
YDL196W	330	303	22	0.859536
YDL195W	3822	3795	32389	101.035
YDL194W	2655	2628	340	1.53157
YDL193W	1128	1101	4087	43.9442
YDL192W	546	519	32139.3	733.082
YDL191W	363	336	94814.7	3340.57
YDL190C	2886	2859	6430	26.6245
YDL189W	1374	1347	2560	22.4986
YDL188C	1134	1107	4100.91	43.8547
YDL187C	330	303	0	0
YDL186W	834	807	62	0.909499
YDL185C-A	228	201	1521.36	89.6024
YDL185W	3216	3189	167283	620.984
YDL184C	78	51	57306.6	13302
YDL183C	963	936	314	3.97135
YDL182W	1287	1260	16456.5	154.615
YDL181W	258	231	1201	61.5482
YDL180W	1644	1617	1005	7.35767
YDL179W	915	888	1379	18.3838
YDL178W	1593	1566	4467	33.7682
YDL177C	513	486	365	8.8908
YDL176W	2127	2100	589	3.32032
YDL175C	1035	1008	1457	17.1113
YDL174C	1764	1737	3117	21.2433
YDL173W	888	861	4320.77	59.4076
YDL172C	480	453	327.213	8.551
YDL171C	6438	6411	40918	75.5566
YDL170W	1587	1560	643	4.87944
YDL169C	672	645	103	1.89043
YDL168W	1161	1134	10867	113.444
YDL167C	2160	2133	3967	22.0169
YDL166C	594	567	3512	73.3256
YDL165W	576	549	2534	54.641
YDL164C	2268	2241	3377.04	17.8393
YDL163W	303	276	78.9585	3.38668
YDL162C	357	330	5	0.179366
YDL161W	1365	1338	5409	47.8569
YDL160C-A	243	216	757	41.4883
YDL160C	1521	1494	25501	202.065
YDL159W-A	132	105	13	1.46568
YDL159W	1548	1521	1193.28	9.28743
YDL159C-B	177	150	0	0
YDL158C	309	282	33.7244	1.41573
YDL157C	357	330	3994	143.278
YDL156W	1569	1542	1212	9.3047
YDL155W	1284	1257	1810	17.0462
YDL154W	2706	2679	104	0.459563
YDL153C	1833	1806	9045.35	59.2914
YDL152W	366	339	202.652	7.07677
YDL151C	582	555	420.735	8.97428
YDL150W	1269	1242	3017.27	28.7591
YDL149W	2994	2967	702	2.80094
YDL148C	2433	2406	9230	45.414
YDL147W	1338	1311	15207	137.317
YDL146W	1476	1449	651	5.31859
YDL145C	3606	3579	35190	116.397
YDL144C	1071	1044	2915	33.0539
YDL143W	1587	1560	18033	136.845
YDL142C	852	825	758	10.8768
YDL141W	2073	2046	3910	22.6233
YDL140C	5202	5175	36276	82.9838
YDL139C	672	645	535	9.81924
YDL138W	2292	2265	315	1.64637
YDL137W	546	519	16152.7	368.436
YDL136W	363	336	51916.3	1829.15
YDL135C	609	582	7665	155.91
YDL134C	1110	1083	4261.09	46.5775
YDL133C-A	78	51	49819.4	11564.1
YDL133W	1314	1287	774	7.11945
YDL132W	2448	2421	7192	35.1673
YDL131W	1323	1296	14463.5	132.115
YDL130W-A	261	234	1747	88.3814
YDL130W	321	294	63762.2	2567.44
YDL129W	876	849	484	6.74872
YDL128W	1236	1209	5709	55.9008
YDL127W	927	900	1132	14.8898
YDL126C	2508	2481	105312	502.499
YDL125C	477	450	13666	359.512
YDL124W	939	912	14652	190.189
YDL123W	423	396	571	17.0697
YDL122W	2430	2403	5665	27.9081
YDL121C	450	423	2786	77.9695
YDL120W	525	498	2732	64.9435
YDL119C	924	897	569.284	7.51313
YDL118W	381	354	261.716	8.75206
YDL117W	2658	2631	2722	12.2476
YDL116W	2181	2154	4557	25.0448
YDL115C	1062	1035	1649.9	18.8713
YDL114W-A	114	87	22.0996	3.00711
YDL114W	927	900	5	0.0657675
YDL113C	1923	1896	1527	9.53421
YDL112W	4311	4284	9484	26.2075
YDL111C	798	771	2346	36.0212
YDL110C	453	426	1805	50.1593
YDL109C	1944	1917	108	0.666938
YDL108W	921	894	1561	20.6704
YDL107W	1056	1029	631	7.25935
YDL106C	1680	1653	2119	15.1755
YDL105W	1209	1182	539	5.39828
YDL104C	1224	1197	390	3.85704
YDL103C	1434	1407	7600	63.9445
YDL102W	3294	3267	5406	19.5889
YDL101C	1542	1515	1879	14.6824
YDL100C	1065	1038	24528	279.736
YDL099W	1026	999	4343	51.4646
YDL098C	585	558	835	17.7148
YDL097C	1305	1278	15659	145.05
YDL096C	327	300	3651.89	144.105
YDL095W	2454	2427	23643.1	115.324
YDL094C	510	483	61.786	1.51435
YDL093W	2232	2205	3240.21	17.396
YDL092W	441	414	4012	114.721
YDL091C	1368	1341	903	7.97155
YDL090C	1296	1269	1332	12.4259
YDL089W	1455	1428	1263	10.4703
YDL088C	1587	1560	2466	18.7134
YDL087C	786	759	739	11.5262
YDL086W	822	795	5874	87.4683
YDL086C-A	435	408	0	0
YDL085C-A	207	180	2471	162.512
YDL085W	1638	1611	47	0.345371
YDL084W	1341	1314	60219	542.528
YDL083C	432	405	74879	2188.71
YDL082W	600	573	91099.9	1882.12
YDL081C	321	294	68243.8	2747.89
YDL080C	1830	1803	533	3.49958
YDL079C	1506	1479	74	0.592308
YDL078C	1032	1005	10078	118.711
YDL077C	3150	3123	1779	6.74354
YDL076C	885	858	1594	21.993
YDL075W	342	315	100503	3777.06
YDL074C	2103	2076	4675	26.6587
YDL073W	2955	2928	1241	5.01747
YDL072C	612	585	6252	126.516
YDL071C	375	348	47	1.59883
YDL070W	1917	1890	5802	36.3413
YDL069C	690	663	172.13	3.07345
YDL068W	330	303	34.8701	1.36237
YDL067C	180	153	3887	300.751
YDL066W	1287	1260	21529	202.273
YDL065C	1029	1002	4314	50.9679
YDL064W	474	447	5213	138.059
YDL063C	1863	1836	3677.76	23.7134
YDL062W	426	399	438.244	13.0025
YDL061C	171	144	48545.2	3990.88
YDL060W	2367	2340	8047	40.7101
YDL059C	717	690	444	7.6176
YDL058W	5373	5346	11432	25.315
YDL057W	987	960	630	7.76879
YDL056W	2502	2475	2251	10.7667
YDL055C	1086	1059	122241	1366.49
YDL054C	1461	1434	1487	12.2757
YDL053C	558	531	3233	72.0768
YDL052C	912	885	5625	75.2425
YDL051W	828	801	11211.2	165.693
YDL050C	372	345	1616.75	55.4765
YDL049C	807	780	132	2.00338
YDL048C	1473	1446	160	1.30989
YDL047W	936	909	3445	44.8652
YDL046W	522	495	6214	148.611
YDL045W-A	288	261	1832	83.0939
YDL045C	921	894	1221	16.1682
YDL044C	1323	1296	1074	9.81032
YDL043C	801	774	1673	25.5882
YDL042C	1689	1662	1293.75	9.21514
YDL041W	354	327	256.254	9.277
YDL040C	2565	2538	16494	76.934
YDL039C	2097	2070	26	0.148692
YDL037C	987	960	1	0.0123314
YDL036C	1389	1362	1138	9.8912
YDL035C	2886	2859	1917.75	7.94076
YDL034W	345	318	276.287	10.2853
YDL033C	1254	1227	426.605	4.11591
YDL032W	312	285	29.3947	1.22098
YDL031W	2988	2961	10574	42.2751
YDL030W	1593	1566	1415	10.6967
YDL029W	1176	1149	12932	133.238
YDL028C	2295	2268	1507	7.86601
YDL027C	1263	1236	571.69	5.47553
YDL026W	312	285	158.31	6.5758
YDL025C	1863	1836	1188	7.65998
YDL025W-A	105	78	0	0
YDL024C	1407	1380	74	0.6348
YDL022C-A	249	222	0	0
YDL023C	321	294	937.302	37.7413
YDL022W	1176	1149	20969.7	216.051
YDL021W	936	909	951	12.3851
YDL020C	1596	1569	5056	38.1477
YDL019C	3852	3825	6553	20.2812
YDL018C	678	651	2023	36.7874
YDL017W	1524	1497	1009.11	7.97998
YDL016C	303	276	43.8878	1.88243
YDL015C	933	906	12120	158.365
YDL014W	984	957	53176	657.791
YDL013W	1860	1833	1350	8.71877
YDL012C	324	297	3213	128.067
YDL011C	324	297	383.096	15.2699
YDL010W	696	669	1404.85	24.8593
YDL009C	324	297	101.05	4.02775
YDL008W	498	471	1141	28.678
YDL007C-A	258	231	0	0
YDL007W	1314	1287	16925	155.68
YDL006W	846	819	1950	28.1861
YDL005C	1296	1269	1809	16.8757
YDL004W	483	456	7812	202.806
YDL003W	1701	1674	4510	31.8937
YDL002C	612	585	1987	40.2093
YDL001W	1293	1266	1467	13.7177
YDR001C	2256	2229	7295.65	38.747
YDR002W	606	579	40196	821.842
YDR003W	633	606	1369	26.7433
YDR003W-A	123	96	3	0.369942
YDR004W	1383	1356	559	4.88018
YDR005C	1188	1161	1760	17.9459
YDR006C	2706	2679	2470	10.9146
YDR007W	675	648	1599.85	29.2272
YDR008C	351	324	132.152	4.82852
YDR009W	1563	1536	177	1.36416
YDR010C	333	306	2	0.0773736
YDR011W	4506	4479	24304	64.2363
YDR012W	1089	1062	110919	1236.42
YDR013W	627	600	907	17.8953
YDR014W	1944	1917	602	3.71756
YDR014W-A	489	462	46	1.17869
YDR015C	240	213	0	0
YDR016C	285	258	966	44.3243
YDR017C	3153	3126	3969	15.0306
YDR018C	1191	1164	68	0.691576
YDR019C	1203	1176	8510	85.6656
YDR020C	699	672	850	14.9739
YDR021W	1200	1173	1335	13.4731
YDR022C	591	564	419	8.79466
YDR023W	1389	1362	63926	555.628
YDR024W	486	459	11	0.283703
YDR025W	471	444	103816	2767.98
YDR026C	1713	1686	978	6.86697
YDR027C	2670	2643	2148	9.62102
YDR028C	3045	3018	7936	31.1291
YDR029W	315	288	119	4.89146
YDR030C	1521	1494	322	2.55146
YDR031W	366	339	760	26.5398
YDR032C	597	570	16957	352.175
YDR033W	963	936	57798.7	731.015
YDR034C	2373	2346	1845	9.31006
YDR034C-D	5313	5286	953.306	2.13496
YDR034C-C	1317	1290	136.658	1.25409
YDR034C-A	177	150	622.992	49.1672
YDR034W-B	156	129	15	1.37653
YDR035W	1113	1086	10289	112.157
YDR036C	1503	1476	3569	28.6249
YDR037W	1776	1749	74427	503.761
YDR038C	3276	3249	4105.01	14.9572
YDR039C	3276	3249	8540.68	31.1191
YDR040C	3276	3249	2083.31	7.59081
YDR041W	612	585	1796	36.3441
YDR042C	603	576	63	1.2948
YDR043C	696	669	618	10.9357
YDR044W	987	960	5172	63.7781
YDR045C	333	306	1678	64.9164
YDR046C	1815	1788	7192	47.6175
YDR047W	1089	1062	3892	43.3843
YDR048C	315	288	84.8178	3.48641
YDR049W	1899	1872	2327.18	14.7166
YDR050C	747	720	361191	5938.66
YDR051C	1005	978	3178	38.468
YDR052C	2115	2088	1881.49	10.6673
YDR053W	396	369	258.51	8.29344
YDR054C	888	861	5164	71.0014
YDR055W	1335	1308	10819	97.9182
YDR056C	618	591	4426	88.656
YDR057W	1629	1602	2110	15.5921
YDR058C	981	954	390	4.8395
YDR059C	447	420	610	17.1935
YDR060W	3078	3051	15720	60.995
YDR061W	1620	1593	2032	15.1005
YDR062W	1686	1659	9097	64.9136
YDR063W	450	423	3057	85.5538
YDR064W	456	429	159452	4400.04
YDR065W	1098	1071	384	4.24449
YDR066C	591	564	358	7.51429
YDR067C	675	648	554	10.1209
YDR068W	933	906	2817	36.808
YDR069C	2781	2754	1152	4.95191
YDR070C	282	255	72	3.34254
YDR071C	576	549	12299	265.205
YDR072C	1584	1557	2800	21.2889
YDR073W	510	483	597	14.6323
YDR074W	2691	2664	13368	59.4041
YDR075W	927	900	1491	19.6119
YDR076W	1221	1194	283	2.80586
YDR077W	1017	990	65814	786.986
YDR078C	672	645	177	3.24861
YDR079W	336	309	938	35.9359
YDR079C-A	219	192	862	53.1484
YDR080W	2979	2952	2373.59	9.51862
YDR081C	2778	2751	2513	10.814
YDR082W	1485	1458	102	0.828184
YDR083W	1179	1152	4234	43.5093
YDR084C	600	573	2176	44.9561
YDR085C	1863	1836	366	2.35989
YDR086C	243	216	14065	770.85
YDR087C	837	810	5377	78.5849
YDR088C	1149	1122	1243	13.1148
YDR089W	2610	2583	4059	18.6028
YDR090C	933	906	1031	13.4715
YDR091C	1827	1800	16585	109.075
YDR092W	462	435	5050	137.431
YDR093W	4839	4812	6835.05	16.8151
YDR094W	336	309	126.953	4.86373
YDR095C	411	384	0	0
YDR096W	2685	2658	1545	6.88109
YDR097C	3729	3702	6459	20.6544
YDR098C	858	831	11336	161.489
YDR098C-B	5268	5241	2433.43	5.49654
YDR098C-A	1323	1296	1651.24	15.083
YDR099W	822	795	32554	484.754
YDR100W	432	405	2954	86.3455
YDR101C	1782	1755	9242	62.3409
YDR102C	333	306	22	0.851109
YDR103W	2754	2727	2342	10.1668
YDR104C	3738	3711	709	2.26172
YDR105C	1422	1395	2024	17.1759
YDR106W	855	828	93	1.32965
YDR107C	2019	1992	1777	10.5604
YDR108W	2097	2070	1230	7.03427
YDR109C	2148	2121	947	5.28559
YDR110W	1701	1674	1753	12.3968
YDR111C	1524	1497	1044.13	8.25687
YDR112W	309	282	79.8735	3.35303
YDR113C	1122	1095	2139	23.1249
YDR114C	303	276	166.236	7.13019
YDR115W	318	291	1531.76	62.3136
YDR116C	858	831	2250	32.0528
YDR117C	1698	1671	3957	28.0333
YDR118W	1959	1932	951.444	5.82988
YDR118W-A	117	90	40.5564	5.33458
YDR119W	2307	2280	9161	47.5655
YDR119W-A	201	174	78	5.30676
YDR120C	1713	1686	7399	51.9517
YDR121W	591	564	1727	36.2491
YDR122W	3195	3168	4224	15.7842
YDR123C	915	888	559	7.45217
YDR124W	975	948	20	0.24975
YDR125C	1362	1335	191	1.6937
YDR126W	1011	984	220	2.64674
YDR127W	4767	4740	32782	81.8731
YDR128W	3447	3420	1625	5.62485
YDR129C	1929	1902	33583	209.022
YDR130C	876	849	980	13.6648
YDR131C	1671	1644	565	4.06847
YDR132C	1488	1461	599	4.85356
YDR133C	336	309	1094	41.9124
YDR135C	4548	4521	14345	37.5621
YDR136C	573	546	43	0.932309
YDR137W	1992	1965	1346	8.10899
YDR138W	2259	2232	2059	10.9206
YDR139C	234	207	2115	120.955
YDR140W	666	639	1277	23.6578
YDR141C	5097	5070	6899	16.1088
YDR142C	1128	1101	556	5.97821
YDR143C	1833	1806	2675	17.5344
YDR144C	1791	1764	6951	46.648
YDR145W	1620	1593	5179.61	38.4915
YDR146C	2130	2103	4764	26.8174
YDR147W	1605	1578	1700	12.7534
YDR148C	1392	1365	9815	85.122
YDR149C	708	681	1205.48	20.9554
YDR150W	8247	8220	13190.5	18.9965
YDR151C	978	951	2271	28.2697
YDR152W	798	771	4422	67.8967
YDR153C	1236	1209	4289	41.9966
YDR154C	351	324	2406.99	87.9455
YDR155C	489	462	143023	3664.79
YDR156W	414	387	2915	89.1685
YDR157W	402	375	7	0.220979
YDR158W	1098	1071	40734	450.248
YDR159W	3906	3879	1748	5.33465
YDR160W	2559	2532	374	1.74861
YDR161W	1164	1137	5254	54.7033
YDR162C	711	684	1894	32.7799
YDR163W	528	501	1133	26.7717
YDR164C	2175	2148	2622	14.4505
YDR165W	1335	1308	6071	54.9461
YDR166C	2916	2889	2932	12.0144
YDR167W	621	594	3159	62.9575
YDR168W	1521	1494	14437	114.396
YDR169C	1542	1515	1849	14.448
YDR169C-A	150	123	3	0.288735
YDR170C	6030	6003	28679.9	56.5579
YDR170W-A	1323	1296	1019.15	9.30932
YDR171W	1128	1101	3348	35.9983
YDR172W	2058	2031	43510	253.608
YDR173C	1068	1041	988.109	11.2367
YDR174W	741	714	8462.39	140.307
YDR175C	960	933	2417	30.6675
YDR176W	2109	2082	2030	11.5425
YDR177W	648	621	8120	154.792
YDR178W	546	519	2273	51.8461
YDR179C	489	462	514	13.1706
YDR179W-A	1392	1365	446	3.868
YDR180W	4482	4455	2197	5.83803
YDR181C	1446	1419	935	7.80033
YDR182W	1476	1449	4239	34.6321
YDR182W-A	204	177	1	0.0668822
YDR183W	693	666	1150	20.4413
YDR183C-A	258	231	42	2.15239
YDR184C	885	858	1366	18.8472
YDR185C	540	513	230	5.30755
YDR186C	2634	2607	3069.48	13.9383
YDR187C	519	492	1731.09	41.6523
YDR188W	1641	1614	25047.9	183.718
YDR189W	2001	1974	6911	41.4455
YDR190C	1392	1365	14403	124.912
YDR191W	1113	1086	604	6.58402
YDR192C	1293	1266	1944.95	18.1869
YDR193W	399	372	123.052	3.91589
YDR194C	1995	1968	7179	43.184
YDR194W-A	153	126	2	0.187907
YDR195W	1602	1575	1969	14.7996
YDR196C	726	699	1569	26.5723
YDR197W	1170	1143	630	6.52497
YDR198C	1440	1413	904	7.57374
YDR199W	366	339	23.1567	0.80865
YDR200C	1815	1788	1030.84	6.8251
YDR201W	498	471	1043	26.2149
YDR202C	1056	1029	879.822	10.1219
YDR203W	318	291	145.178	5.90598
YDR204W	1008	981	1901	22.9402
YDR205W	2175	2148	1758	9.68877
YDR206W	2655	2628	2076	9.3516
YDR207C	2511	2484	2163	10.3083
YDR208W	2340	2313	3839	19.6484
YDR209C	414	387	3410.18	104.316
YDR210W	228	201	2139.82	126.028
YDR210W-A	1317	1290	0	0
YDR210W-B	5313	5286	1490.73	3.33853
YDR210C-D	5268	5241	760.22	1.71715
YDR210C-C	1323	1296	2537.35	23.1771
YDR211W	2139	2112	9904	55.5138
YDR212W	1680	1653	25336	181.447
YDR213W	2742	2715	2233	9.7365
YDR214W	1053	1026	13924	160.657
YDR215C	414	387	2	0.0611791
YDR216W	3972	3945	1070	3.21086
YDR217C	3930	3903	3118	9.45718
YDR218C	1272	1245	36	0.342308
YDR219C	1398	1371	1577	13.6169
YDR220C	294	267	2	0.0886753
YDR221W	2109	2082	3575	20.3273
YDR222W	1248	1221	1477	14.3202
YDR223W	1404	1377	58	0.49863
YDR224C	396	369	34859.8	1118.36
YDR225W	399	372	38778.9	1234.06
YDR226W	669	642	61515	1134.31
YDR227W	4077	4050	2083	6.08861
YDR228C	1881	1854	1951.01	12.4576
YDR229W	1362	1335	1933	17.1409
YDR230W	348	321	47.4388	1.74949
YDR231C	618	591	1168.56	23.4071
YDR232W	1647	1620	9718	71.0143
YDR233C	888	861	23741	326.422
YDR234W	2082	2055	6385	36.7818
YDR235W	1635	1608	1173	8.63567
YDR236C	657	630	819	15.3896
YDR237W	879	852	2024	28.1226
YDR238C	2922	2895	28011	114.542
YDR239C	2364	2337	1943	9.84233
YDR240C	1479	1452	1415	11.5365
YDR241W	288	261	28	1.26999
YDR242W	1650	1623	86	0.627284
YDR243C	1767	1740	1420	9.66102
YDR244W	1839	1812	2388	15.6013
YDR245W	1182	1155	5793	59.3753
YDR246W	660	633	1247	23.321
YDR246W-A	201	174	26	1.76892
YDR247W	1386	1359	765	6.66386
YDR248C	582	555	1301	27.7503
YDR249C	1122	1095	311	3.36225
YDR250C	276	249	14	0.665599
YDR251W	2493	2466	3926	18.847
YDR252W	450	423	582	16.288
YDR253C	576	549	150	3.23447
YDR254W	1377	1350	650	5.69985
YDR255C	1266	1239	582	5.56078
YDR256C	1548	1521	25	0.194578
YDR257C	1485	1458	2183	17.7248
YDR258C	2436	2409	9218	45.2985
YDR259C	1152	1125	159	1.67313
YDR260C	513	486	969	23.6032
YDR261C	1689	1662	4299	30.6211
YDR261W-A	1317	1290	819.139	7.51713
YDR261W-B	5313	5286	1373.12	3.07515
YDR261C-D	4815	4788	14139.2	34.9587
YDR261C-C	1323	1296	2549.63	23.2893
YDR262W	819	792	2205	32.9585
YDR263C	1293	1266	67	0.626506
YDR264C	2295	2268	9262	48.3444
YDR265W	1014	987	400	4.79763
YDR266C	1920	1893	4588	28.6917
YDR267C	993	966	1951	23.9092
YDR268W	1140	1113	1115	11.8594
YDR269C	324	297	313.619	12.5006
YDR270W	3015	2988	2690.38	10.659
YDR271C	372	345	69.9966	2.40183
YDR272W	825	798	6699	99.3782
YDR273W	1098	1071	139	1.53642
YDR274C	372	345	35	1.20097
YDR275W	708	681	135	2.34677
YDR276C	168	141	6947	583.26
YDR277C	1302	1275	524	4.86525
YDR278C	318	291	5255	213.778
YDR279W	1053	1026	1166	13.4535
YDR280W	918	891	3554	47.2198
YDR281C	315	288	957	39.3372
YDR282C	1245	1218	695	6.75494
YDR283C	4980	4953	3204	7.65787
YDR284C	870	843	2629	36.9188
YDR285W	2628	2601	235	1.06958
YDR286C	345	318	733	27.2873
YDR287W	879	852	1429	19.8553
YDR288W	912	885	753	10.0725
YDR289C	1230	1203	2530.51	24.9016
YDR290W	330	303	113.699	4.4422
YDR291W	3234	3207	1401	5.17158
YDR292C	1866	1839	5372	34.5811
YDR293C	3753	3726	12499	39.7115
YDR294C	1770	1743	5406	36.7166
YDR295C	2025	1998	2075	12.2944
YDR296W	681	654	2432	44.022
YDR297W	1050	1023	5886	68.1128
YDR298C	639	612	6348	122.792
YDR299W	1605	1578	5963.51	44.7382
YDR300C	1287	1260	6714	63.0805
YDR301W	4074	4047	3962	11.5895
YDR302W	660	633	1850	34.5981
YDR303C	2658	2631	4087	18.3894
YDR304C	678	651	16810.5	305.692
YDR305C	654	627	1172	22.1281
YDR306C	1437	1410	1002	8.41265
YDR307W	1989	1962	2872	17.3288
YDR308C	423	396	1596	47.7114
YDR309C	1152	1125	5344	56.2339
YDR310C	3189	3162	3460	12.9538
YDR311W	1929	1902	2520	15.6846
YDR312W	1362	1335	2778.8	24.6411
YDR313C	861	834	497	7.05463
YDR314C	2079	2052	332	1.91534
YDR315C	846	819	210	3.03542
YDR316W	1416	1389	999	8.51427
YDR316W-A	1323	1296	18409.5	168.159
YDR316W-B	5268	5241	24.4974	0.0553336
YDR317W	1245	1218	345	3.35317
YDR318W	1107	1080	501	5.49159
YDR319C	825	798	747	11.0816
YDR320C	2007	1980	3292	19.6824
YDR320C-A	219	192	1126	69.4258
YDR320W-B	138	111	15	1.59975
YDR321W	1146	1119	19564	206.972
YDR322W	1104	1077	2439	26.809
YDR322C-A	291	264	2776	124.48
YDR323C	1548	1521	404	3.14439
YDR324C	2331	2304	7961	40.9043
YDR325W	3108	3081	2299	8.83347
YDR326C	4317	4290	4833	13.3366
YDR327W	327	300	680.31	26.8454
YDR328C	585	558	8080.69	171.435
YDR329C	1326	1299	1958	17.8438
YDR330W	1503	1476	2189	17.5567
YDR331W	1236	1209	3434	33.6247
YDR332W	2070	2043	368	2.13237
YDR333C	2172	2145	3448	19.0294
YDR334W	4545	4518	2056	5.38717
YDR335W	3675	3648	7371	23.9197
YDR336W	945	918	380	4.90033
YDR337W	861	834	2618	37.161
YDR338C	2088	2061	923	5.30161
YDR339C	570	543	3069	66.9085
YDR340W	303	276	129.295	5.54572
YDR341C	1824	1797	36640	241.375
YDR342C	1713	1686	4292.26	30.1379
YDR343C	1713	1686	21.5691	0.151447
YDR344C	444	417	15	0.425833
YDR345C	1704	1677	38582.2	272.357
YDR346C	1446	1419	13175	109.914
YDR347W	966	939	2474	31.1902
YDR348C	1500	1473	4362	35.0564
YDR349C	1791	1764	2438	16.3614
YDR350C	2055	2028	408	2.38164
YDR351W	2595	2568	2595	11.9626
YDR352W	954	927	1630	20.8157
YDR353W	960	933	38662	490.554
YDR354W	1143	1116	3241	34.3794
YDR354C-A	144	117	0	0
YDR355C	303	276	166.054	7.12236
YDR356W	2835	2808	3505.95	14.7806
YDR357C	369	342	806	27.8993
YDR358W	1674	1647	2483	17.8471
YDR359C	2949	2922	1528.85	6.19397
YDR360W	435	408	124.148	3.60216
YDR361C	852	825	5767	82.7523
YDR362C	2019	1992	1362	8.09416
YDR363W	1371	1344	866	7.62786
YDR363W-A	270	243	6342	308.961
YDR364C	1368	1341	919	8.1128
YDR365C	1887	1860	7621	48.5046
YDR365W-A	1323	1296	15339.6	140.118
YDR365W-B	5268	5241	18724.8	42.2948
YDR366C	399	372	5433.05	172.896
YDR367W	666	639	1856	34.3844
YDR368W	939	912	11674	151.534
YDR369C	2565	2538	942	4.39383
YDR370C	1329	1302	833	7.57387
YDR371W	1536	1509	1054.51	8.27264
YDR371C-A	105	78	34.4927	5.23499
YDR372C	1038	1011	5617	65.7714
YDR373W	573	546	2941	63.7656
YDR374C	921	894	21	0.278077
YDR374W-A	270	243	783	38.1452
YDR375C	1371	1344	1107	9.75062
YDR376W	1482	1455	1933	15.7273
YDR377W	306	279	3758	159.454
YDR378C	261	234	3256	164.722
YDR379W	3030	3003	1574	6.20488
YDR379C-A	240	213	359	19.9526
YDR380W	1908	1881	2811	17.6912
YDR381W	681	654	31579	571.616
YDR381C-A	345	318	539	20.0653
YDR382W	333	306	88926.2	3440.27
YDR383C	717	690	528	9.05876
YDR384C	828	801	8656	127.929
YDR385W	2529	2502	400435	1894.65
YDR386W	1899	1872	668	4.2243
YDR387C	1668	1641	405	2.92167
YDR388W	1449	1422	14536	121.012
YDR389W	1965	1938	2525	15.4238
YDR390C	1911	1884	3334	20.9493
YDR391C	699	672	1005	17.7044
YDR392W	1014	987	1686	20.222
YDR393W	1371	1344	722	6.35948
YDR394W	1287	1260	12379	116.305
YDR395W	2835	2808	16600	69.9834
YDR396W	501	474	901.852	22.5238
